node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
577,479,0.02497382514,640608.096098697,732755.353971821,640743.439440405,732869.378732307,0.1617638251404,0.1367900000004,2020.78376934423,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10524/2020|EPI_ISL_626313|2020-10-23|Europe,Liège,Liège,4100,4100
579,482,0.003413825137,655735.214933178,729073.438339944,655737.905250288,729100.335449816,0.16176382514,0.158350000003,2020.80532934424,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10519/2020|EPI_ISL_626293|2020-10-23|Europe,Liège,Liège,4432,4432
579,483,0.003413825137,655735.214933178,729073.438339944,648206.011444324,737975.584478039,0.16176382514,0.158350000003,2020.80532934424,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10583/2020|EPI_ISL_626269|2020-10-23|Europe,Liège,Liège,4432,4020
580,484,0.06602087432,641743.601211546,723178.02498416,643062.737547711,720555.897414609,0.2191408743234,0.1531200000034,2020.80009934424,2020.86612021856,230800000,hCoV-19/Belgium/ULG-10828/2020|EPI_ISL_661216|2020-11-13|Europe,Liège,Liège,4480,4470
580,581,0.00223999999999999,641743.601211546,723178.02498416,639417.639619292,725526.753607953,0.1553600000034,0.1531200000034,2020.80009934424,2020.80233934424,230800000,NA,Liège,Liège,4480,4121
581,582,0.00212999999999999,639417.639619292,725526.753607953,661681.239839254,736316.223158265,0.1574900000034,0.1553600000034,2020.80233934424,2020.80446934424,230800000,NA,Liège,Liège,4121,4690
581,485,0.07197759563,639417.639619292,725526.753607953,627600.280438206,740932.788114594,0.2273375956334,0.1553600000034,2020.80233934424,2020.87431693987,230800000,hCoV-19/Belgium/ULG-10792/2020|EPI_ISL_661201|2020-11-16|Europe,Liège,Liège,4121,4920
582,584,0.00190000000000001,661681.239839254,736316.223158265,661653.753875476,736221.763653331,0.1593900000034,0.1574900000034,2020.80446934424,2020.80636934424,230800000,NA,Liège,Liège,4690,4690
582,583,0.000920000000000004,661681.239839254,736316.223158265,661146.151294735,736598.758584196,0.1584100000034,0.1574900000034,2020.80446934424,2020.80538934424,230800000,NA,Liège,Liège,4690,4690
583,487,0.003353825137,661146.151294735,736598.758584196,661340.166743007,737972.189485189,0.1617638251404,0.1584100000034,2020.80538934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10552/2020|EPI_ISL_626304|2020-10-23|Europe,Liège,Liège,4690,4690
583,486,0.003353825137,661146.151294735,736598.758584196,658141.520746122,733039.287147768,0.1617638251404,0.1584100000034,2020.80538934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10560/2020|EPI_ISL_626328|2020-10-23|Europe,Liège,Liège,4690,4450
584,489,0.01057054645,661653.753875476,736221.763653331,647772.643141194,732319.650996426,0.1699605464534,0.1593900000034,2020.80636934424,2020.81693989069,230800000,hCoV-19/Belgium/ULG-10642/2020|EPI_ISL_636620|2020-10-26|Europe,Liège,Liège,4690,4420
584,488,0.00237382513699999,661653.753875476,736221.763653331,661629.502678083,736396.172951304,0.1617638251404,0.1593900000034,2020.80636934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10581/2020|EPI_ISL_626339|2020-10-23|Europe,Liège,Liège,4690,4690
585,490,0.1015938251,644350.993451998,735168.989132399,648425.235121899,736119.49909387,0.1617638251034,0.0601700000034,2020.70714934424,2020.80874316934,230800000,hCoV-19/Belgium/ULG-10576/2020|EPI_ISL_626267|2020-10-23|Europe,Liège,Liège,4031,4020
585,586,0.01839993453,644350.993451998,735168.989132399,644351.502376544,735124.897583018,0.0785699345334,0.0601700000034,2020.70714934424,2020.72554927877,230800000,NA,Liège,Liège,4031,4031
586,590,0.00056795890450001,644351.502376544,735124.897583018,644345.89552477,735089.178853292,0.0791378934379,0.0785699345334,2020.72554927877,2020.72611723767,230800000,NA,Liège,Liège,4031,4031
586,587,0.000890065470899981,644351.502376544,735124.897583018,644317.194765226,735067.081018169,0.0794600000043,0.0785699345334,2020.72554927877,2020.72643934424,230800000,NA,Liège,Liège,4031,4031
587,491,0.08230382514,644317.194765226,735067.081018169,643874.391667616,736875.124422394,0.1617638251443,0.0794600000043,2020.72643934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10547/2020|EPI_ISL_626305|2020-10-23|Europe,Liège,Liège,4031,4053
587,588,0.03524,644317.194765226,735067.081018169,653811.444226501,739341.959967221,0.1147000000043,0.0794600000043,2020.72643934424,2020.76167934424,230800000,NA,Liège,Liège,4031,4040
588,492,0.05526054645,653811.444226501,739341.959967221,647969.277935362,741648.209726899,0.1699605464543,0.1147000000043,2020.76167934424,2020.81693989069,230800000,hCoV-19/Belgium/ULG-10682/2020|EPI_ISL_636654|2020-10-26|Europe,Liège,Liège,4040,4610
588,589,0.04402,653811.444226501,739341.959967221,653681.181044497,739310.766831082,0.1587200000043,0.1147000000043,2020.76167934424,2020.80569934424,230800000,NA,Liège,Liège,4040,4040
589,494,0.07134983607,653681.181044497,739310.766831082,625637.485410856,755907.338056164,0.2300698360743,0.1587200000043,2020.80569934424,2020.87704918031,230800000,hCoV-19/Belgium/ULG-10809/2020|EPI_ISL_661211|2020-11-17|Europe,Liège,Liège,4040,4987
589,493,0.00304382513699999,653681.181044497,739310.766831082,653713.687652104,739556.910051511,0.1617638251413,0.1587200000043,2020.80569934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10528/2020|EPI_ISL_626288|2020-10-23|Europe,Liège,Liège,4040,4040
590,594,0.000322106566399971,644345.89552477,735089.178853292,644363.935294188,735169.483811593,0.0794600000043,0.0791378934379,2020.72611723767,2020.72643934424,230800000,NA,Liège,Liège,4031,4031
590,591,0.03804210657,644345.89552477,735089.178853292,644506.198446714,734962.131829098,0.1171800000079,0.0791378934379,2020.72611723767,2020.76415934424,230800000,NA,Liège,Liège,4031,4031
591,592,0.03025,644506.198446714,734962.131829098,641952.971874004,735653.99929627,0.1474300000079,0.1171800000079,2020.76415934424,2020.79440934424,230800000,NA,Liège,Liège,4031,4000
591,593,0.04257,644506.198446714,734962.131829098,646043.283849052,722203.639997725,0.1597500000079,0.1171800000079,2020.76415934424,2020.80672934424,230800000,NA,Liège,Liège,4031,4460
592,496,0.01433382514,641952.971874004,735653.99929627,642187.211993129,737022.235063564,0.1617638251479,0.1474300000079,2020.79440934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10570/2020|EPI_ISL_626316|2020-10-23|Europe,Liège,Liège,4000,4053
592,495,0.01433382514,641952.971874004,735653.99929627,646698.49487315,738621.322831856,0.1617638251479,0.1474300000079,2020.79440934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10559/2020|EPI_ISL_626257|2020-10-23|Europe,Liège,Liège,4000,4030
593,497,0.01021054645,646043.283849052,722203.639997725,646025.861802551,722193.47590247,0.1699605464579,0.1597500000079,2020.80672934424,2020.81693989069,230800000,hCoV-19/Belgium/ULG-10677/2020|EPI_ISL_636650|2020-10-26|Europe,Liège,Liège,4460,4460
593,498,0.00201382513699999,646043.283849052,722203.639997725,652037.041131274,734664.036499466,0.1617638251449,0.1597500000079,2020.80672934424,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10520/2020|EPI_ISL_626263|2020-10-23|Europe,Liège,Liège,4460,4000
594,500,0.09050054645,644363.935294188,735169.483811593,628333.209009146,733242.104296011,0.1699605464543,0.0794600000043,2020.72643934424,2020.81693989069,230800000,hCoV-19/Belgium/ULG-10638/2020|EPI_ISL_636616|2020-10-26|Europe,Liège,Liège,4031,4180
594,499,0.09050054645,644363.935294188,735169.483811593,633962.998778781,749003.072640661,0.1699605464543,0.0794600000043,2020.72643934424,2020.81693989069,230800000,hCoV-19/Belgium/ULG-10703/2020|EPI_ISL_636675|2020-10-26|Europe,Liège,Liège,4031,4910
595,596,0.00402,641562.171253869,721678.312116272,641433.071070568,721581.718870067,0.01246,0.00844,2020.65541934423,2020.65943934423,230800000,NA,Liège,Liège,4480,4480
596,598,0.00223999999999999,641433.071070568,721581.718870067,639417.639619292,725526.753607953,0.0147,0.01246,2020.65943934423,2020.66167934423,230800000,NA,Liège,Liège,4480,4121
596,597,0.0998,641433.071070568,721581.718870067,643638.751882921,721416.774469302,0.11226,0.01246,2020.65943934423,2020.75923934423,230800000,NA,Liège,Liège,4480,4470
597,503,0.04950382514,643638.751882921,721416.774469302,644055.863783901,755735.405339314,0.16176382514,0.11226,2020.75923934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10535/2020|EPI_ISL_626314|2020-10-23|Europe,Liège,Liège,4470,4821
597,502,0.1150775956,643638.751882921,721416.774469302,645054.612098875,732845.232172713,0.2273375956,0.11226,2020.75923934423,2020.87431693983,230800000,hCoV-19/Belgium/ULG-10786/2020|EPI_ISL_661205|2020-11-16|Europe,Liège,Liège,4470,4000
598,504,0.002255081967,639417.639619292,725526.753607953,641855.05996874,721250.102271539,0.016955081967,0.0147,2020.66167934423,2020.6639344262,230800000,hCoV-19/Belgium/ULG-10461/2020|EPI_ISL_581632|2020-08-31|Europe,Liège,Liège,4121,4470
598,599,0.02873783684,639417.639619292,725526.753607953,641866.168603873,721331.758028627,0.04343783684,0.0147,2020.66167934423,2020.69041718107,230800000,NA,Liège,Liège,4121,4470
599,607,2.90898337498846e-06,641866.168603873,721331.758028627,641867.303104934,721330.757437461,0.043440745823375,0.04343783684,2020.69041718107,2020.69042009006,230800000,NA,Liège,Liège,4470,4470
599,600,0.02455714769,641866.168603873,721331.758028627,633836.461744437,716091.249665932,0.06799498453,0.04343783684,2020.69041718107,2020.71497432876,230800000,NA,Liège,Liège,4470,4500
600,505,0.00087266573780001,633836.461744437,716091.249665932,633792.42828258,715956.854660446,0.0688676502678,0.06799498453,2020.71497432876,2020.7158469945,230800000,hCoV-19/Belgium/ULG-10750/2020|EPI_ISL_641592|2020-09-19|Europe,Liège,Liège,4500,4500
600,601,0.004435015465,633836.461744437,716091.249665932,633778.03827118,716187.416890259,0.072429999995,0.06799498453,2020.71497432876,2020.71940934423,230800000,NA,Liège,Liège,4500,4500
601,506,0.00736661202200001,633778.03827118,716187.416890259,629984.456011479,709396.33510009,0.079796612017,0.072429999995,2020.71940934423,2020.72677595625,230800000,hCoV-19/Belgium/ULG-10488/2020|EPI_ISL_581651|2020-09-23|Europe,Liège,Liège,4500,4570
601,602,0.04261,633778.03827118,716187.416890259,625762.959523795,743377.157972339,0.115039999995,0.072429999995,2020.71940934423,2020.76201934423,230800000,NA,Liège,Liège,4500,4920
602,507,0.05492054645,625762.959523795,743377.157972339,624392.240403784,760912.32328351,0.169960546445,0.115039999995,2020.76201934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10693/2020|EPI_ISL_636665|2020-10-26|Europe,Liège,Liège,4920,4970
602,603,0.0426,625762.959523795,743377.157972339,625762.959523795,743377.157972339,0.157639999995,0.115039999995,2020.76201934423,2020.80461934423,230800000,NA,Liège,Liège,4920,4920
603,605,0.000719999999999998,625762.959523795,743377.157972339,625744.646097117,743386.489454349,0.158359999995,0.157639999995,2020.80461934423,2020.80533934423,230800000,NA,Liège,Liège,4920,4920
603,604,0.00262000000000001,625762.959523795,743377.157972339,634512.717492645,764320.621667652,0.160259999995,0.157639999995,2020.80461934423,2020.80723934423,230800000,NA,Liège,Liège,4920,4845
604,508,0.0206295082,634512.717492645,764320.621667652,640647.474769294,739022.388122392,0.180889508195,0.160259999995,2020.80723934423,2020.82786885243,230800000,hCoV-19/Belgium/ULG-10780/2020|EPI_ISL_644626|2020-10-30|Europe,Liège,Liège,4845,4052
604,509,0.00150382513700001,634512.717492645,764320.621667652,634529.635484386,764389.831026868,0.161763825132,0.160259999995,2020.80723934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10534/2020|EPI_ISL_626310|2020-10-23|Europe,Liège,Liège,4845,4845
605,606,0.000939999999999996,625744.646097117,743386.489454349,625633.195736233,743392.670211549,0.159299999995,0.158359999995,2020.80533934423,2020.80627934423,230800000,NA,Liège,Liège,4920,4920
605,510,0.00340382513699999,625744.646097117,743386.489454349,624375.257586961,740750.214077089,0.161763825132,0.158359999995,2020.80533934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10522/2020|EPI_ISL_626287|2020-10-23|Europe,Liège,Liège,4920,4920
606,512,0.01066054645,625633.195736233,743392.670211549,631588.928999788,746428.019672335,0.169960546445,0.159299999995,2020.80627934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10643/2020|EPI_ISL_636621|2020-10-26|Europe,Liège,Liège,4920,4920
606,511,0.01066054645,625633.195736233,743392.670211549,625629.04267399,743441.345336279,0.169960546445,0.159299999995,2020.80627934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10681/2020|EPI_ISL_636653|2020-10-26|Europe,Liège,Liège,4920,4920
607,608,0.000409254172000023,641867.303104934,721330.757437461,641869.603148961,721317.853177199,0.043849999995375,0.043440745823375,2020.69042009006,2020.69082934423,230800000,NA,Liège,Liège,4470,4470
607,513,0.1183230793,641867.303104934,721330.757437461,645289.497313741,742656.737369953,0.161763825123375,0.043440745823375,2020.69042009006,2020.80874316936,230800000,hCoV-19/Belgium/ULG-10575/2020|EPI_ISL_626319|2020-10-23|Europe,Liège,Liège,4470,4620
608,514,0.1862198361,641869.603148961,721317.853177199,635316.768860703,703451.752572003,0.230069836095375,0.043849999995375,2020.69082934423,2020.87704918033,230800000,hCoV-19/Belgium/ULG-10810/2020|EPI_ISL_661212|2020-11-17|Europe,Liège,Liège,4470,4218
612,517,0.09588054645,644399.743379519,743362.758092851,641639.982183166,757502.61231474,0.169960546441375,0.074079999991375,2020.72105934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10660/2020|EPI_ISL_636637|2020-10-26|Europe,Liège,Liège,4623,4802
612,613,0.00365000000000001,644399.743379519,743362.758092851,644428.685374681,743323.831334674,0.077729999991375,0.074079999991375,2020.72105934423,2020.72470934423,230800000,NA,Liège,Liège,4623,4623
613,615,0.01789,644428.685374681,743323.831334674,649288.724840717,740123.681719395,0.095619999991375,0.077729999991375,2020.72470934423,2020.74259934423,230800000,NA,Liège,Liège,4623,4020
613,614,0.05907,644428.685374681,743323.831334674,644579.726722092,743215.245340491,0.136799999991375,0.077729999991375,2020.72470934423,2020.78377934423,230800000,NA,Liège,Liège,4623,4623
614,519,0.02496382514,644579.726722092,743215.245340491,643709.793076761,746304.687407351,0.161763825131375,0.136799999991375,2020.78377934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10536/2020|EPI_ISL_626284|2020-10-23|Europe,Liège,Liège,4623,4877
614,518,0.02496382514,644579.726722092,743215.245340491,644804.081343849,744566.284746577,0.161763825131375,0.136799999991375,2020.78377934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10511/2020|EPI_ISL_626285|2020-10-23|Europe,Liège,Liège,4623,4877
615,616,0.05471,649288.724840717,740123.681719395,637333.315896591,708840.810022223,0.150329999991375,0.095619999991375,2020.74259934423,2020.79730934423,230800000,NA,Liège,Liège,4020,4520
615,618,0.01852,649288.724840717,740123.681719395,649332.873300854,740011.273282859,0.114139999991375,0.095619999991375,2020.74259934423,2020.76111934423,230800000,NA,Liège,Liège,4020,4020
616,617,0.00942000000000001,637333.315896591,708840.810022223,637257.86857948,708905.345334945,0.159749999991375,0.150329999991375,2020.79730934423,2020.80672934423,230800000,NA,Liège,Liège,4520,4520
617,521,0.01021054645,637257.86857948,708905.345334945,633721.253076954,704924.793068142,0.169960546441375,0.159749999991375,2020.80672934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10672/2020|EPI_ISL_636647|2020-10-26|Europe,Liège,Liège,4520,4520
617,522,0.01021054645,637257.86857948,708905.345334945,637212.364491342,708823.447588546,0.169960546441375,0.159749999991375,2020.80672934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10669/2020|EPI_ISL_636645|2020-10-26|Europe,Liège,Liège,4520,4520
618,523,0.05308830601,649332.873300854,740011.273282859,644612.810417343,739432.076587003,0.167228306001375,0.114139999991375,2020.76111934423,2020.81420765024,230800000,hCoV-19/Belgium/ULG-10675/2020|EPI_ISL_636649|2020-10-25|Europe,Liège,Liège,4020,4051
618,619,0.000399999999999998,649332.873300854,740011.273282859,649311.861003949,739995.350914175,0.114539999991375,0.114139999991375,2020.76111934423,2020.76151934423,230800000,NA,Liège,Liège,4020,4020
619,524,0.05542054645,649311.861003949,739995.350914175,649442.725207533,739747.487098653,0.169960546441375,0.114539999991375,2020.76151934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10690/2020|EPI_ISL_636662|2020-10-26|Europe,Liège,Liège,4020,4020
619,620,0.000229999999999994,649311.861003949,739995.350914175,649254.897082473,740184.123665266,0.114769999991375,0.114539999991375,2020.76151934423,2020.76174934423,230800000,NA,Liège,Liège,4020,4020
620,621,5e-04,649254.897082473,740184.123665266,649394.545531418,740211.857962944,0.115269999991375,0.114769999991375,2020.76174934423,2020.76224934423,230800000,NA,Liège,Liège,4020,4020
620,525,0.05519054645,649254.897082473,740184.123665266,630045.00645454,713743.084903931,0.169960546441375,0.114769999991375,2020.76174934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10698/2020|EPI_ISL_636670|2020-10-26|Europe,Liège,Liège,4020,4577
621,526,0.05469054645,649394.545531418,740211.857962944,649094.123261248,740614.642236208,0.169960546441375,0.115269999991375,2020.76224934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10684/2020|EPI_ISL_636656|2020-10-26|Europe,Liège,Liège,4020,4020
621,622,0.01637,649394.545531418,740211.857962944,644276.337346266,729477.017074962,0.131639999991375,0.115269999991375,2020.76224934423,2020.77861934423,230800000,NA,Liège,Liège,4020,4100
622,623,0.02625082789,644276.337346266,729477.017074962,644549.748281883,729419.289818662,0.157890827881375,0.131639999991375,2020.77861934423,2020.80487017212,230800000,NA,Liège,Liège,4100,4101
622,527,0.04105278689,644276.337346266,729477.017074962,653327.287267516,733168.779489202,0.172692786881375,0.131639999991375,2020.77861934423,2020.81967213112,230800000,hCoV-19/Belgium/ULG-10683/2020|EPI_ISL_636655|2020-10-27|Europe,Liège,Liège,4100,4000
623,624,0.000469172113600008,644549.748281883,729419.289818662,644581.782213973,729504.284855078,0.158359999994975,0.157890827881375,2020.80487017212,2020.80533934423,230800000,NA,Liège,Liège,4101,4101
623,528,0.00387299725000001,644549.748281883,729419.289818662,644507.072193049,729461.789250018,0.161763825131375,0.157890827881375,2020.80487017212,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10542/2020|EPI_ISL_626266|2020-10-23|Europe,Liège,Liège,4101,4101
624,530,0.00340382513699999,644581.782213973,729504.284855078,651241.263354985,763342.076621762,0.161763825131975,0.158359999994975,2020.80533934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10588/2020|EPI_ISL_626338|2020-10-23|Europe,Liège,Liège,4101,4840
624,529,0.00340382513699999,644581.782213973,729504.284855078,636924.690637306,730905.238040296,0.161763825131975,0.158359999994975,2020.80533934423,2020.80874316937,230800000,hCoV-19/Belgium/ULG-10546/2020|EPI_ISL_626290|2020-10-23|Europe,Liège,Liège,4101,4120
630,536,0.01110054645,623302.352301694,716914.360707465,623609.738901011,716935.158597747,0.169960546443175,0.158859999993175,2020.80583934423,2020.81693989068,230800000,hCoV-19/Belgium/ULG-10701/2020|EPI_ISL_636673|2020-10-26|Europe,Liège,Liège,4560,4560
630,537,0.02476174863,623302.352301694,716914.360707465,630198.058928442,717764.578706006,0.183621748623175,0.158859999993175,2020.80583934423,2020.83060109286,230800000,hCoV-19/Belgium/ULG-10777/2020|EPI_ISL_644623|2020-10-31|Europe,Liège,Liège,4560,4577
681,682,0.000530029006999999,650940.816912452,735452.647579267,650926.29812917,735413.885397211,0.000530029006999999,0,2020.19622400278,2020.19675403179,230800000,NA,Liège,Liège,4000,4000
681,723,0.000996183871700002,650940.816912452,735452.647579267,649638.234835461,737230.776238278,0.000996183871700002,0,2020.19622400278,2020.19722018665,230800000,NA,Liège,Liège,4000,4000
682,689,0.00088531242260001,650926.29812917,735413.885397211,651102.389379406,735647.587761081,0.00141534142960001,0.000530029006999999,2020.19675403179,2020.19763934421,230800000,NA,Liège,Liège,4000,4000
682,683,0.00088531242260001,650926.29812917,735413.885397211,651102.389379406,735647.587761081,0.00141534142960001,0.000530029006999999,2020.19675403179,2020.19763934421,230800000,NA,Liège,Liège,4000,4000
683,684,0.01857,651102.389379406,735647.587761081,650969.618993162,735396.821597332,0.0199853414296,0.00141534142960001,2020.19763934421,2020.21620934421,230800000,NA,Liège,Liège,4000,4000
683,686,0.02913,651102.389379406,735647.587761081,661539.305480838,765465.753173553,0.0305453414296,0.00141534142960001,2020.19763934421,2020.22676934421,230800000,NA,Liège,Liège,4000,4851
684,631,0.01056661202,650969.618993162,735396.821597332,642117.712872885,761634.09850029,0.0305519534496,0.0199853414296,2020.21620934421,2020.22677595623,230800000,hCoV-19/Belgium/ULG-0546/2020|EPI_ISL_447135|2020-03-24|Europe,Liège,Liège,4000,4830
684,685,0.02628,650969.618993162,735396.821597332,652951.990292253,732886.902277619,0.0462653414296,0.0199853414296,2020.21620934421,2020.24248934421,230800000,NA,Liège,Liège,4000,4000
685,633,0.00341229508200003,652951.990292253,732886.902277619,652978.464889225,732951.444302295,0.0496776365116,0.0462653414296,2020.24248934421,2020.24590163929,230800000,hCoV-19/Belgium/ULG-10012/2020|EPI_ISL_421190|2020-03-31|Europe,Liège,Liège,4000,4000
685,632,0.01707349727,652951.990292253,732886.902277619,655419.751947923,751721.470468357,0.0633388386996,0.0462653414296,2020.24248934421,2020.25956284148,230800000,hCoV-19/Belgium/ULG-10054/2020|EPI_ISL_424656|2020-04-05|Europe,Liège,Liège,4000,4880
686,634,6.61202187898779e-06,661539.305480838,765465.753173553,661540.311436665,765464.17015304,0.030551953451479,0.0305453414296,2020.22676934421,2020.22677595623,230800000,hCoV-19/Belgium/ULG-0544/2020|EPI_ISL_447134|2020-03-24|Europe,Liège,Liège,4851,4851
686,687,0.01615379891,661539.305480838,765465.753173553,654316.004133651,727977.873890787,0.0466991403396,0.0305453414296,2020.22676934421,2020.24292314312,230800000,NA,Liège,Liège,4851,4342
687,688,0.000236201086900006,654316.004133651,727977.873890787,643624.966108704,718094.817990193,0.0469353414265,0.0466991403396,2020.24292314312,2020.24315934421,230800000,NA,Liège,Liège,4342,4537
687,635,0.00024625573180001,654316.004133651,727977.873890787,654544.91495809,728034.072617971,0.0469453960714,0.0466991403396,2020.24292314312,2020.24316939885,230800000,hCoV-19/Belgium/ULG-10003/2020|EPI_ISL_421183|2020-03-30|Europe,Liège,Liège,4342,4432
688,636,1.00546448600081e-05,643624.966108704,718094.817990193,618309.438390674,791510.066999351,0.04694539607136,0.0469353414265,2020.24315934421,2020.24316939885,230800000,hCoV-19/Belgium/ULG-10011/2020|EPI_ISL_421189|2020-03-30|Europe,Liège,Liège,4537,4760
688,637,1.00546448600081e-05,643624.966108704,718094.817990193,643621.01236439,718117.552540281,0.04694539607136,0.0469353414265,2020.24315934421,2020.24316939885,230800000,hCoV-19/Belgium/ULG-10009/2020|EPI_ISL_421188|2020-03-30|Europe,Liège,Liège,4537,4537
689,690,0.00941256379899999,651102.389379406,735647.587761081,651229.599425914,734822.961105045,0.0108279052286,0.00141534142960001,2020.19763934421,2020.20705190801,230800000,NA,Liège,Liège,4000,4000
689,694,0.01342,651102.389379406,735647.587761081,650731.313062383,735265.842848005,0.0148353414296,0.00141534142960001,2020.19763934421,2020.21105934421,230800000,NA,Liège,Liège,4000,4000
690,693,0.000587436201500008,651229.599425914,734822.961105045,651183.298443847,732777.968260816,0.0114153414301,0.0108279052286,2020.20705190801,2020.20763934421,230800000,NA,Liège,Liège,4000,4000
690,691,0.0354374362,651229.599425914,734822.961105045,648457.693288845,736459.680867688,0.0462653414286,0.0108279052286,2020.20705190801,2020.24248934421,230800000,NA,Liège,Liège,4000,4020
691,638,0.003412295082,648457.693288845,736459.680867688,648476.62299245,736567.85426393,0.0496776365106,0.0462653414286,2020.24248934421,2020.24590163929,230800000,hCoV-19/Belgium/ULG-10035/2020|EPI_ISL_427343|2020-03-31|Europe,Liège,Liège,4020,4020
691,692,0.05163,648457.693288845,736459.680867688,647748.591857721,735715.097920192,0.0978953414286,0.0462653414286,2020.24248934421,2020.29411934421,230800000,NA,Liège,Liège,4020,4020
692,640,0.000962622950700001,647748.591857721,735715.097920192,647766.960564082,735606.998826628,0.0988579643793,0.0978953414286,2020.29411934421,2020.29508196716,230800000,hCoV-19/Belgium/ULG-10158/2020|EPI_ISL_447153|2020-04-18|Europe,Liège,Liège,4020,4020
692,639,0.05833967213,647748.591857721,735715.097920192,648268.96289455,734288.817975561,0.1562350135586,0.0978953414286,2020.29411934421,2020.35245901634,230800000,hCoV-19/Belgium/ULG-10176/2020|EPI_ISL_455964|2020-05-09|Europe,Liège,Liège,4020,4000
693,642,0.05738797814,651183.298443847,732777.968260816,643669.62961375,723282.663836078,0.0688033195701,0.0114153414301,2020.20763934421,2020.26502732235,230800000,hCoV-19/Belgium/ULG-10117/2020|EPI_ISL_427365|2020-04-07|Europe,Liège,Liège,4000,4400
693,641,1.09289617699904e-05,651183.298443847,732777.968260816,651186.658318287,732800.917937032,0.01142627039187,0.0114153414301,2020.20763934421,2020.20765027317,230800000,hCoV-19/Belgium/JBE-0317326/2020|EPI_ISL_462180|2020-03-17|Europe,Liège,Liège,4000,4000
694,695,0.00816,650731.313062383,735265.842848005,650381.678619326,734137.600703307,0.0229953414296,0.0148353414296,2020.21105934421,2020.21921934421,230800000,NA,Liège,Liège,4000,4000
694,702,0.00204000000000001,650731.313062383,735265.842848005,650688.780235273,735211.364292299,0.0168753414296,0.0148353414296,2020.21105934421,2020.21309934421,230800000,NA,Liège,Liège,4000,4000
695,696,0.00208,650381.678619326,734137.600703307,642718.114919643,734621.909443439,0.0250753414296,0.0229953414296,2020.21921934421,2020.22129934421,230800000,NA,Liège,Liège,4000,4000
695,697,0.01167559913,650381.678619326,734137.600703307,650275.057966152,733842.4866722,0.0346709405596,0.0229953414296,2020.21921934421,2020.23089494334,230800000,NA,Liège,Liège,4000,4000
696,643,1.21311476299901e-05,642718.114919643,734621.909443439,642439.23091143,733337.073627612,0.02508747257723,0.0250753414296,2020.22129934421,2020.22131147536,230800000,hCoV-19/Belgium/ULG-9694/2020|EPI_ISL_418654|2020-03-22|Europe,Liège,Liège,4000,4102
696,644,1.21311476299901e-05,642718.114919643,734621.909443439,649022.046887428,735830.899356305,0.02508747257723,0.0250753414296,2020.22129934421,2020.22131147536,230800000,hCoV-19/Belgium/ULG-9732/2020|EPI_ISL_418660|2020-03-22|Europe,Liège,Liège,4000,4020
697,699,0.000444400874299977,650275.057966152,733842.4866722,650255.383191836,734267.505171064,0.0351153414339,0.0346709405596,2020.23089494334,2020.23133934421,230800000,NA,Liège,Liège,4000,4000
697,698,0.00956679037799998,650275.057966152,733842.4866722,652976.388969894,717325.420982379,0.0442377309376,0.0346709405596,2020.23089494334,2020.24046173372,230800000,NA,Liège,Liège,4000,4350
698,645,0.00270766514199999,652976.388969894,717325.420982379,653005.495667378,717296.315628583,0.0469453960796,0.0442377309376,2020.24046173372,2020.24316939886,230800000,hCoV-19/Belgium/MFM-0330363/2020|EPI_ISL_462217|2020-03-30|Europe,Liège,Liège,4350,4350
699,700,0.01159,650255.383191836,734267.505171064,650153.05455934,734557.892437223,0.0467053414339,0.0351153414339,2020.23133934421,2020.24292934421,230800000,NA,Liège,Liège,4000,4000
